Photon Energy (eV),v=0,v=1,v=2,v=3,v=4
1.0,0.0,0.0,0.0,0.0,0.0
1.0816326530612246,1.0,0.0,0.0,0.0,0.0
1.163265306122449,1.0,0.0,0.0,0.0,0.0
1.2448979591836735,1.0,0.0,0.0,0.0,0.0
1.3265306122448979,0.6868975074687919,0.31310249253120803,0.0,0.0,0.0
1.4081632653061225,0.4080876264322268,0.5919123735677732,0.0,0.0,0.0
1.489795918367347,0.3153328302333129,0.6846671697666872,0.0,0.0,0.0
1.5714285714285714,0.24804285986211136,0.6434521396344075,0.10850500050348125,0.0,0.0
1.6530612244897958,0.17041755266833414,0.48499353574813203,0.3445889115835339,0.0,0.0
1.7346938775510203,0.13450304212452524,0.40551115954838285,0.45998579832709185,0.0,0.0
1.816326530612245,0.11346151077623019,0.35674338119166515,0.49459642428039163,0.035198683751713096,0.0
1.8979591836734693,0.08706467775338289,0.2831069445891529,0.43449826641665107,0.19533011124081323,0.0
1.9795918367346939,0.07122548239672916,0.23818592931377505,0.3887393345850818,0.3018492537044139,0.0
2.061224489795918,0.06209666259352788,0.21262444117278112,0.3625640278936777,0.35345117596270403,0.009263692377309266
2.142857142857143,0.05136045526140937,0.17940936621054102,0.3167275847047435,0.34541720389176445,0.10708538993154161
2.224489795918367,0.04355888333383976,0.15474876417364392,0.28117823716105644,0.32753827153371434,0.19297584379774552
2.3061224489795915,0.03885093377146058,0.14001294053520202,0.26065511058122354,0.3178881718853794,0.24259284322673436
2.387755102040816,0.03582463828965923,0.13068318520482877,0.24832701683901776,0.31391746360760003,0.2712476960588942
2.4693877551020407,0.033674304033712514,0.12410313681091621,0.23994837285977122,0.31245592471580647,0.28981826157979346
2.5510204081632653,0.03202779455435767,0.1190434365108216,0.23357229255119435,0.31184002130303323,0.3035164550805933
2.63265306122449,0.030715954164410204,0.11495436753756899,0.22837741838978218,0.31139997925157625,0.31455228065666235
2.7142857142857144,0.02965594623275942,0.11157616539494467,0.2240115644632265,0.3109389319061468,0.3238173920029227
2.7959183673469385,0.028800782745654938,0.10876900532386419,0.2203001196302031,0.3104377672354879,0.33169232506478996
2.877551020408163,0.0281188863530618,0.10644444603352675,0.21713361615816276,0.3099180976265312,0.3383849538287174
2.9591836734693877,0.027586173297275595,0.10453904255226969,0.21443144378384482,0.3093929336364926,0.3440504067301173
3.0408163265306123,0.027183045627691606,0.10300400875782377,0.21213296277425547,0.30885954298224033,0.34882043985798905
3.1224489795918364,0.026893153386039304,0.10180028652188829,0.21019515885944304,0.30830785546826206,0.3528035457643673
3.204081632653061,0.026702725823149018,0.10089522874119909,0.2085894994441384,0.30773045500649604,0.35608209098501736
3.2857142857142856,0.02660008339602238,0.10025996091204856,0.20729684909121832,0.30712842531156764,0.35871468128914313
3.36734693877551,0.026575247585826075,0.09986746281560638,0.20630165755167387,0.3065121117547446,0.3607435202921491
3.4489795918367343,0.026619647598312098,0.09969154175721145,0.20558700467509328,0.30589814156980943,0.3622036643995738
3.530612244897959,0.02672592037639516,0.09970669614466922,0.205131580441196,0.3053047151106167,0.36313108792712284
3.6122448979591835,0.0268877785128835,0.09988866465699874,0.2049089433428701,0.30474698377936826,0.36356762970787954
3.693877551020408,0.027099905745302234,0.10021532998490107,0.2048887667618924,0.30423376009341513,0.3635622374144891
3.7755102040816326,0.027357838387203116,0.1006676183044614,0.20503937932532915,0.3037661473810489,0.36316901660195755
3.8571428571428568,0.02765780177516233,0.10123009061452808,0.20533075047771365,0.30333808712342775,0.36244327000916826
3.9387755102040813,0.02799648922437936,0.10189103237421897,0.205737132277299,0.3029383881552524,0.3614369579688502
4.020408163265306,0.028370791899375195,0.10264198328586162,0.20623878160187906,0.30255356561841495,0.3601948775944692
4.1020408163265305,0.028777506334797837,0.10347678001205127,0.20682247919296878,0.302170778536706,0.358752455923476
4.183673469387754,0.029213057997937095,0.10439028594716201,0.20748085847605321,0.3017802742168583,0.35713552336198934
4.26530612244898,0.029673282018463,0.10537703757136899,0.20821079678146126,0.30137696098183625,0.3553619226468705
4.346938775510203,0.03015329598248593,0.10643004164799845,0.20901126806126968,0.30096096878428447,0.3534444255239615
4.428571428571429,0.03064748638468237,0.10753991776415397,0.20988110078983574,0.3005372649701965,0.35139423009113147
4.5102040816326525,0.031149613018073532,0.10869451005027836,0.21081704122623476,0.30011453877032085,0.3492242969350926
4.591836734693877,0.0316530176632328,0.10987900686387207,0.211812417031518,0.2997036450151132,0.34695191342626386
4.673469387755102,0.03215090803279963,0.11107652360929539,0.21285655908965845,0.2993159126512799,0.3446000966169666
4.755102040816326,0.0326366774771312,0.11226903473513607,0.21393499731865945,0.2989615912829925,0.34219769918608073
4.836734693877551,0.033104217007283034,0.11343849562898785,0.2150303211635922,0.29864864453062084,0.3397783216695161
4.918367346938775,0.0335481792156969,0.11456797870060877,0.21612350342767672,0.29838201660924535,0.3373783220467722
5.0,0.03396416296763447,0.11564266081478067,0.21719543697406218,0.29816341108478445,0.3350343281587383
