Photon Energy (eV),v=0,v=1,v=2,v=3,v=4
1.0,0.0,0.0,0.0,0.0,0.0
1.0816326530612246,1.0,0.0,0.0,0.0,0.0
1.163265306122449,1.0,0.0,0.0,0.0,0.0
1.2448979591836735,1.0,0.0,0.0,0.0,0.0
1.3265306122448979,0.6904567928318641,0.3095432071681358,0.0,0.0,0.0
1.4081632653061225,0.41430260206030817,0.5856973979396919,0.0,0.0,0.0
1.489795918367347,0.3215845179261835,0.6784154820738165,0.0,0.0,0.0
1.5714285714285714,0.2539458729127926,0.6397197343416617,0.10633439274554558,0.0,0.0
1.6530612244897958,0.17614430507443854,0.4865740388338797,0.3372816560916817,0.0,0.0
1.7346938775510203,0.13999159964239274,0.40905862589234404,0.45094977446526324,0.0,0.0
1.816326530612245,0.11876282552819727,0.36100363002065033,0.48605394032461996,0.034179604126532315,0.0
1.8979591836734693,0.0921313044811722,0.28875248953109367,0.4302136270492235,0.18890257893851065,0.0
1.9795918367346939,0.07612065222516784,0.24462060568990807,0.3870719068113031,0.2921868352736211,0.0
2.061224489795918,0.06687879563459692,0.2194904004691649,0.3620043766049937,0.34272688796543277,0.008899539325811643
2.142857142857143,0.05593379320906038,0.18688582088803132,0.31816289459639696,0.3368749049024975,0.1021425864040138
2.224489795918367,0.04795764638768285,0.1627091690503179,0.28423900186289436,0.32109996375306443,0.1839942189460405
2.3061224489795915,0.04313617240423832,0.1482831089897946,0.2646947840479586,0.31236690487941027,0.23151902967859828
2.387755102040816,0.04004418650786108,0.13920392469934093,0.2530916244029827,0.30868213210176504,0.2589781322880504
2.4693877551020407,0.03785895663403614,0.13286267218036277,0.24538434560294964,0.30735007529172437,0.27654395029092704
2.5510204081632653,0.03619270025059799,0.1280316861516393,0.23966234321956284,0.3069244918975065,0.28918877848069346
2.63265306122449,0.0348633446659213,0.12414840752084207,0.23507740214557418,0.3067790008885734,0.299131844779089
2.7142857142857144,0.03377832584242045,0.12094071637237626,0.23124719252972126,0.30667910577043095,0.307354659485051
2.7959183673469385,0.03288388777648627,0.11826071890142875,0.22798511990360082,0.3065512828176498,0.31431899060083435
2.877551020408163,0.032144029502067996,0.11601499844961291,0.2251874315956398,0.3063797681722446,0.3202737722804347
2.9591836734693877,0.03153187595968687,0.11413585324746706,0.222787672421847,0.306167139082858,0.32537745928814105
3.0408163265306123,0.031026050459698393,0.11256924845788843,0.22073783499450836,0.3059221288953323,0.32974473719257247
3.1224489795918364,0.030609008578490658,0.11126947755520038,0.218999505382818,0.30565668915708344,0.33346531932640755
3.204081632653061,0.030266145676955267,0.11019661251300038,0.21753890592812158,0.3053847690186936,0.3366135668632293
3.2857142857142856,0.029985238779585748,0.10931526477266067,0.21632397557820565,0.3051206047870183,0.3392549160825297
3.36734693877551,0.029756063365427965,0.10859406725708545,0.2153229986799276,0.30487659597637573,0.3414502747211834
3.4489795918367343,0.029570117027268868,0.10800556445992497,0.2145045139851884,0.3046614678616284,0.3432583366659893
3.530612244897959,0.029420407407259798,0.10752627680140506,0.2138381262020484,0.304479277389597,0.3447359121996895
3.6122448979591835,0.02930127107433731,0.10713675030143364,0.21329574712469315,0.30432944154682684,0.34593678995270905
3.693877551020408,0.029208199471758418,0.10682146064601203,0.21285281119244454,0.30420762891369085,0.3469098997760942
3.7755102040816326,0.029137659974059257,0.10656851150336735,0.2124891277426455,0.3041071620441563,0.34769753873577164
3.8571428571428568,0.029086911899358296,0.10636913545916875,0.21218919740867492,0.30402053794189987,0.34833421729089814
3.9387755102040813,0.029053826032604365,0.10621705772355483,0.2119419809614388,0.3039407448010833,0.3488463904813187
4.020408163265306,0.029036720159698333,0.10610780986888874,0.21174022971641918,0.3038621790130334,0.34925306124196037
4.1020408163265305,0.029034222307453623,0.10603808289493306,0.21157955235212558,0.3037810976533542,0.3495670447921335
4.183673469387754,0.02904516912924347,0.10600519135461386,0.21145740599155172,0.3036956461441556,0.34979658738043545
4.26530612244898,0.02906854104349198,0.10600669152217078,0.21137217287777246,0.3036055653373921,0.3499470292191726
4.346938775510203,0.029103430098402015,0.10604016515553115,0.2113224349282828,0.30351170811185985,0.3500222617059241
4.428571428571429,0.029149032356801288,0.1061031529505875,0.21130650246286325,0.30341549172853033,0.3500258205012176
4.5102040816326525,0.02920465446714913,0.10619320230183629,0.21132220194385765,0.30331838970874,0.3499615515784169
4.591836734693877,0.02926972402934345,0.1063079839198487,0.2113668874884617,0.30322153556809667,0.34983386899424934
4.673469387755102,0.029343795000028785,0.10644543071423065,0.21143761513305281,0.30312547744977125,0.3496476817029166
4.755102040816326,0.029426542132744354,0.10660385840530659,0.2115314074518174,0.30303009222435573,0.349408099785776
4.836734693877551,0.029517741688344604,0.10678203824629492,0.2116455374201759,0.3029346428338065,0.34912003981137807
4.918367346938775,0.029617238814566484,0.10697920554812955,0.21177777152009922,0.30283794515780627,0.34878783895939847
5.0,0.02972490463566217,0.1071950011213085,0.21192652958716993,0.3027386010709016,0.3484149635849577
