Photon Energy (eV),v=0,v=1,v=2,v=3,v=4
1.0,0.0,0.0,0.0,0.0,0.0
1.0816326530612246,1.0,0.0,0.0,0.0,0.0
1.163265306122449,1.0,0.0,0.0,0.0,0.0
1.2448979591836735,1.0,0.0,0.0,0.0,0.0
1.3265306122448979,0.689489590606429,0.31051040939357105,0.0,0.0,0.0
1.4081632653061225,0.4113738822847721,0.588626117715228,0.0,0.0,0.0
1.489795918367347,0.31849320659334623,0.6815067934066538,0.0,0.0,0.0
1.5714285714285714,0.2512602805630323,0.6417818410693981,0.10695787836756966,0.0,0.0
1.6530612244897958,0.17355709265986932,0.48584099914678747,0.3406019081933432,0.0,0.0
1.7346938775510203,0.1374874585716383,0.4072172845226859,0.45529525690567585,0.0,0.0
1.816326530612245,0.11638449725999454,0.35899114665504306,0.49013930289747626,0.03448505318748629,0.0
1.8979591836734693,0.0898588225323771,0.2862262086549097,0.4321730187516168,0.19174195006109648,0.0
1.9795918367346939,0.0738959452151069,0.2417201262874727,0.3876530149590614,0.296730913538359,0.0
2.061224489795918,0.06470629130999826,0.21642977645787093,0.3621384853646899,0.34771246286486823,0.009012984002572512
2.142857142857143,0.05386290521274038,0.18357165057426977,0.3175363171461796,0.34074905219828755,0.10428007486852259
2.224489795918367,0.04595822075804642,0.159131300190364,0.28289437189096095,0.32387700374324285,0.1881391034173858
2.3061224489795915,0.04119095352838759,0.14455277213747791,0.26293271199608603,0.3147287588838663,0.23659480345418207
2.387755102040816,0.03813644560013043,0.1353729484159938,0.25102681117503745,0.31099888111517876,0.2644649136936597
2.4693877551020407,0.0359724210153283,0.12894169151595422,0.24302084876444505,0.3096884879049222,0.28237655079935037
2.5510204081632653,0.03431588780996896,0.12402293620302904,0.23699372413984188,0.3092116178474118,0.2954558339997484
2.63265306122449,0.032991232875494214,0.12005897072215463,0.23212602962582965,0.3089236555068868,0.3059001112696348
2.7142857142857144,0.03191165490153031,0.1167832216997981,0.22806129124151023,0.3086298076995079,0.3146140244576535
2.7959183673469385,0.031027548984547317,0.11405032607869574,0.22462055049785754,0.30830641831978817,0.3219951561191113
2.877551020408163,0.030305477570291707,0.11176718962588404,0.22169104161055952,0.3079714905917616,0.32826480060150326
2.9591836734693877,0.029719958265826196,0.10986628697196575,0.21918921560621016,0.30763739707189547,0.33358714208410234
3.0408163265306123,0.029250305983830823,0.10829521091217542,0.21705097951043772,0.30730290837860663,0.33810059521494945
3.1224489795918364,0.02887931378848168,0.1070118051806597,0.21522897784599504,0.3069598156157023,0.3419200875691613
3.204081632653061,0.02859253617225276,0.105981006793096,0.21368971255457947,0.30660137452870645,0.3451353699513654
3.2857142857142856,0.028377772253301434,0.1051723703651533,0.21240918807764414,0.3062273869110068,0.3478132823928944
3.36734693877551,0.0282246613359193,0.10455824250479014,0.21136799368659892,0.3058450571218796,0.3500040453508122
3.4489795918367343,0.028124388715586514,0.10411271863488633,0.21054710799106563,0.30546675257682837,0.3517490320816331
3.530612244897959,0.02806949762042774,0.10381137970384743,0.20992528942547878,0.30510634007528825,0.3530874931749579
3.6122448979591835,0.02805378125996961,0.10363163541943164,0.20947830422603167,0.30477556559691205,0.354060713497655
3.693877551020408,0.028072214010572662,0.10355339708225934,0.20917973441663634,0.30448144859370435,0.35471320589682737
3.7755102040816326,0.02812087927990861,0.10355978490355537,0.20900280537019333,0.30422512418618325,0.35509140626015945
3.8571428571428568,0.02819686147679613,0.10363762428222599,0.20892257700305092,0.30400211327955223,0.3552408239583746
3.9387755102040813,0.028298086016016934,0.10377757556975581,0.20891791096434162,0.3038036886025683,0.35520273884731723
4.020408163265306,0.028423109379853272,0.10397384567585569,0.2089727984571573,0.30361885037761016,0.3550113961095237
4.1020408163265305,0.02857087661243678,0.10422352500167889,0.20907684816211503,0.3034364140532962,0.3546923361704731
4.183673469387754,0.028740473241998507,0.10452566342372473,0.2092249380035228,0.30324680610032884,0.35426211923042505
4.26530612244898,0.028930901255220506,0.104880236001147,0.20941619095218825,0.30304331253404626,0.35372935925739796
4.346938775510203,0.029140904890177375,0.10528715245698786,0.20965252608409557,0.3028226813419786,0.3530967352267605
4.428571428571429,0.02936886348400511,0.10574544053546484,0.20993706231287898,0.3025851105491784,0.35236352311847263
4.5102040816326525,0.029612757814310893,0.10625269191794305,0.2102726267088216,0.3023337419990437,0.35152818155988086
4.591836734693877,0.02987020561639443,0.10680481088256881,0.21066056053320087,0.3020738259124739,0.3505905970553621
4.673469387755102,0.030138553005135953,0.10739605906775584,0.21109994185462994,0.3018117307851602,0.34955371528731816
4.755102040816326,0.030415002452621277,0.1080193507288429,0.21158726786581833,0.30155395791569806,0.34842442103701937
4.836734693877551,0.030696755208354024,0.10866672541947316,0.21211657236712106,0.3013062893946748,0.3472136576103768
4.918367346938775,0.030981146540639163,0.10932991068807595,0.21267990034370987,0.30107315977295124,0.3459358826546238
5.0,0.03126575549918338,0.11000088614955868,0.2132680256556651,0.30085729985254384,0.344608032843049
